invoice_date,product_name,product_rank,product_category,product_details,brand_name,location,product_price,units_sold,dow,week,yr,week_year,month,floor_month
2018-12-10T13:37:49Z,The Purps,223,Wax,Wax,NW KIND,Oregon,18.54,8,10,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-11T01:31:54Z,The Purps,223,Concentrate,Oil,NW KIND,Oregon,96.78,3,10,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-11T01:50:23Z,The Purps,223,Oil,Oil,NW KIND,Oregon,96.78,8,10,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-11T03:56:44Z,Z7 (Remedy),224,Concentrate,Oil,Beehive Extracts,Oregon,27.76,3,10,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-11T04:04:17Z,Z7 (Remedy),224,Oil,Oil,Beehive Extracts,Oregon,27.76,9,10,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-11T07:14:14Z,Black Domina,225,Vapes,Vaporizer Cartridge,Bhang,California,58.46,4,10,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-11T08:15:04Z,Black Domina,225,Vape Cartidge,Vaporizer Cartridge,Bhang,California,58.46,10,11,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-11T08:43:12Z,Hawaiian Gold,226,Concentrate,Wax,IVXX,California,86.88,7,11,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-11T09:07:14Z,Hawaiian Gold,226,Wax,Wax,IVXX,California,86.88,1,11,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-11T18:13:48Z,Kali Mist,227,Concentrate,Crumble,Boss Concentrates,California,55.95,7,11,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-11T19:44:18Z,Kali Mist,227,Crumble,Crumble,Boss Concentrates,California,55.95,3,11,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-11T20:13:29Z,Kali Mist,227,Wax,Crumble,Boss Concentrates,California,55.95,5,11,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-11T23:55:35Z,Kali Mist,227,Concentrate,Shatter,NW KIND,Oregon,75.74,1,11,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-12T01:45:58Z,Kali Mist,227,Shatter,Shatter,NW KIND,Oregon,75.74,4,11,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-12T03:42:26Z,Kali Mist,227,Vapes,Vaporizer Cartridge,Bhang,California,35.4,3,11,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-12T06:28:13Z,Kali Mist,227,Vape Cartidge,Vaporizer Cartridge,Bhang,California,35.4,7,11,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-12T11:08:43Z,MK Ultra,228,Vapes,Vaporizer Cartridge,Bhang,California,32.54,5,12,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-12T14:15:02Z,MK Ultra,228,Vape Cartidge,Vaporizer Cartridge,Bhang,California,32.54,6,12,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-12T16:12:50Z,New York City Diesel,229,Vapes,Vaporizer Cartridge,The CO2 Company,Oregon,44.02,9,12,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-12T17:15:31Z,New York City Diesel,229,Vape Cartidge,Vaporizer Cartridge,The CO2 Company,Oregon,44.02,6,12,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-12T17:24:57Z,New York City Diesel,229,Concentrate,Oil,The CO2 Company,Oregon,96.14,10,12,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-12T19:45:34Z,New York City Diesel,229,Oil,Oil,The CO2 Company,Oregon,96.14,8,12,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-12T21:42:51Z,Plushberry,230,Concentrate,Oil,The CO2 Company,Oregon,97.89,3,12,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-12T21:49:08Z,Plushberry,230,Oil,Oil,The CO2 Company,Oregon,97.89,5,12,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-12T21:53:15Z,Squookie,231,Edibles,Candy is Dandy,Heavenly Sweet,California,81.27,4,12,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-12T23:19:17Z,Squookie,231,Snack,Candy is Dandy,Heavenly Sweet,California,81.27,6,12,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-13T01:08:48Z,Squookie,231,Edibles,Cowboy,Heavenly Sweet,California,34.5,2,12,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-13T04:37:16Z,Squookie,231,Edibles,White Chocolate Macadamia,Heavenly Sweet,California,8.63,8,12,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-13T04:48:31Z,Squookie,231,Edibles,NA,Heavenly Sweet,California,70.64,4,12,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-13T07:32:33Z,Squookie,231,Edibles,Chocolate Chip,Heavenly Sweet,California,29.74,5,12,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-13T11:57:57Z,Squookie,231,Edibles,Creme De Menthe,Heavenly Sweet,California,74.28,10,13,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-13T14:46:09Z,Squookie,231,Edibles,Salted Caramel,Heavenly Sweet,California,47.59,2,13,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-13T16:15:59Z,Squookie,231,Edibles,Rockinâ€™ Road,Heavenly Sweet,California,8.64,8,13,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-13T16:37:15Z,Squookie,231,Edibles,Peanut Butter,Heavenly Sweet,California,14.79,6,13,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-13T17:17:33Z,Squookie,231,Edibles,Snickerdoodle,Heavenly Sweet,California,78.22,9,13,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-13T17:53:23Z,White OG,232,Concentrate,Crumble,Skunk Feather Concentrates,California,77.48,6,13,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-14T02:34:22Z,White OG,232,Crumble,Crumble,Skunk Feather Concentrates,California,77.48,2,13,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-14T04:56:42Z,White OG,232,Wax,Crumble,Skunk Feather Concentrates,California,77.48,9,13,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-14T05:11:28Z,9 Pound Hammer,233,Concentrate,Shatter,Shango,Nevada,19.9,4,13,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-14T05:38:42Z,9 Pound Hammer,233,Shatter,Shatter,Shango,Nevada,19.9,9,13,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-14T05:53:02Z,9 Pound Hammer,233,Concentrate,Oil,Shango,Nevada,85.2,7,13,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-14T07:25:50Z,9 Pound Hammer,233,Oil,Oil,Shango,Nevada,85.2,9,13,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-14T11:51:54Z,Afghan,234,Concentrate,Oil,Beehive Extracts,Oregon,8.99,9,14,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-14T12:14:15Z,Afghan,234,Oil,Oil,Beehive Extracts,Oregon,8.99,4,14,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-14T12:17:03Z,Afghan,234,Concentrate,Wax,Nameless Genetics,California,52.41,6,14,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-14T13:32:57Z,Afghan,234,Wax,Wax,Nameless Genetics,California,52.41,2,14,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-14T13:45:11Z,Afghan,234,Vapes,Vaporizer Cartridge,Eureka Vapor,California,63.91,4,14,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-15T04:10:15Z,Afghan,234,Vape Cartidge,Vaporizer Cartridge,Eureka Vapor,California,63.91,5,14,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-15T04:17:17Z,Afghan,234,Concentrate,Oil,Eureka Vapor,California,8.99,4,14,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-15T04:27:05Z,Afghan,234,Oil,Oil,Eureka Vapor,California,8.99,8,14,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-15T06:35:40Z,Allen Wrench,235,Concentrate,Wax,Dabbenport Extracts,California,10.24,2,14,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-15T06:48:11Z,Allen Wrench,235,Wax,Wax,Dabbenport Extracts,California,10.24,3,14,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-15T17:42:46Z,Black Cherry OG,236,Concentrate,Shatter,NW KIND,Oregon,33.45,3,15,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-16T00:10:23Z,Black Cherry OG,236,Shatter,Shatter,NW KIND,Oregon,33.45,4,15,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-16T02:31:34Z,Black Cherry OG,236,Concentrate,Shatter,Stagecoach,California,33.45,4,15,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-16T02:56:47Z,Black Cherry OG,236,Shatter,Shatter,Stagecoach,California,33.45,10,15,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-16T03:01:02Z,Black Lime Reserve,237,Vapes,Vaporizer Cartridge,Eureka Vapor,California,86.99,1,15,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-16T04:13:13Z,Black Lime Reserve,237,Vape Cartidge,Vaporizer Cartridge,Eureka Vapor,California,86.99,10,15,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-16T05:02:56Z,Blue Dot (MGB,238,Concentrate,Medical Grade Bud),West Coast Cure,California,19.51,3,15,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-16T06:37:58Z,Blue Dot (MGB,238,Wax,Medical Grade Bud),West Coast Cure,California,19.51,6,15,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-16T07:28:46Z,Blue Dot (MGB,238,Concentrate,Medical Grade Bud),Vader Extracts,California,19.51,7,15,50,2018,2018-12-09T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-16T11:39:11Z,Blue Dot (MGB,238,Shatter,Medical Grade Bud),Vader Extracts,California,19.51,9,16,50,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-16T13:32:51Z,Bubble Bar,239,Topical,NA,De La Beuh,California,13.69,6,16,50,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-16T13:38:44Z,Bubble Bar,239,Bath,NA,De La Beuh,California,13.69,3,16,50,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-17T03:10:22Z,Caramel,240,Edibles,NA,Baked by coco,Oregon,30.49,8,16,50,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-17T08:55:21Z,Caramel,240,Candy,NA,Baked by coco,Oregon,30.49,10,17,51,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-17T10:24:16Z,Caramel,240,Edibles,NA,Genesis Pharms,Oregon,30.49,5,17,51,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-17T13:03:16Z,Caramel,240,Candy,NA,Genesis Pharms,Oregon,30.49,8,17,51,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-18T04:50:50Z,Chocolate Chunk,241,Concentrate,Shatter,Shango,Nevada,9.56,9,17,51,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-18T06:55:31Z,Chocolate Chunk,241,Shatter,Shatter,Shango,Nevada,9.56,5,17,51,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-18T13:55:16Z,Chocolate Thai,242,Vapes,Vaporizer Cartridge,Bhang,California,81.51,3,18,51,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-18T17:22:17Z,Chocolate Thai,242,Vape Cartidge,Vaporizer Cartridge,Bhang,California,81.51,3,18,51,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-18T19:15:36Z,Forum Girl Scout Cookies (cut),243,Concentrate,Shatter,HGH Extractions,California,80.42,2,18,51,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-18T21:00:47Z,Forum Girl Scout Cookies (cut),243,Shatter,Shatter,HGH Extractions,California,80.42,2,18,51,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-19T00:54:51Z,Gelato #41 (Bacio Gelato),244,Concentrate,Wax,IVXX,California,60.13,3,18,51,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-19T01:08:10Z,Gelato #41 (Bacio Gelato),244,Wax,Wax,IVXX,California,60.13,9,18,51,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-19T02:00:13Z,Granola,245,Edibles,NA,Epic Edibles,Nevada,28.55,4,18,51,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-19T10:36:22Z,Granola,245,Snack,NA,Epic Edibles,Nevada,28.55,6,19,51,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-19T17:05:37Z,Green Dragon,246,Vapes,Vaporizer Cartridge,AbsoluteXtracts,California,17.81,10,19,51,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-19T20:41:13Z,Green Dragon,246,Vape Cartidge,Vaporizer Cartridge,AbsoluteXtracts,California,17.81,9,19,51,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-19T23:49:39Z,Gummy Cup CBD,247,Edibles,Blueberry,Happy Seed Edibles,California,66.85,2,19,51,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-20T12:08:23Z,Gummy Cup CBD,247,Candy,Blueberry,Happy Seed Edibles,California,66.85,2,20,51,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-20T20:11:57Z,Gummy Cup CBD,247,Edibles,Grape,Happy Seed Edibles,California,23.01,8,20,51,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-21T06:03:14Z,Gummy Cup CBD,247,Candy,Grape,Happy Seed Edibles,California,23.01,9,20,51,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-21T12:06:03Z,Gummy Cup CBD,247,Edibles,Orange,Happy Seed Edibles,California,28.65,5,21,51,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-21T12:40:23Z,Gummy Cup CBD,247,Candy,Orange,Happy Seed Edibles,California,28.65,4,21,51,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-21T13:24:08Z,Gummy Cup CBD,247,Edibles,NA,Happy Seed Edibles,California,37.86,2,21,51,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-21T13:49:57Z,Gummy Cup CBD,247,Candy,NA,Happy Seed Edibles,California,37.86,6,21,51,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-21T21:35:14Z,Gummy Cup CBD,247,Edibles,Cherry,Happy Seed Edibles,California,82.33,7,21,51,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-22T00:44:12Z,Gummy Cup CBD,247,Candy,Cherry,Happy Seed Edibles,California,82.33,5,21,51,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-22T02:03:01Z,Jack Sparrow,248,Concentrate,Crumble,Skunk Feather Concentrates,California,81.17,7,21,51,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-22T03:16:06Z,Jack Sparrow,248,Crumble,Crumble,Skunk Feather Concentrates,California,81.17,6,21,51,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-22T11:53:09Z,Jack Sparrow,248,Wax,Crumble,Skunk Feather Concentrates,California,81.17,7,22,51,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-22T12:56:29Z,Jack Sparrow,248,Concentrate,Crumble,Elicit Labs,California,81.17,7,22,51,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-22T21:42:53Z,Jack Sparrow,248,Crumble,Crumble,Elicit Labs,California,81.17,5,22,51,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-23T01:50:56Z,Jack Sparrow,248,Wax,Crumble,Elicit Labs,California,81.17,2,22,51,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-23T03:06:40Z,Lollipops,249,Edibles,Watermelon,Imperial Extracts,California,61.26,2,22,51,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-23T07:26:57Z,Lollipops,249,Candy,Watermelon,Imperial Extracts,California,61.26,3,22,51,2018,2018-12-16T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-23T12:38:44Z,Lollipops,249,Edibles,NA,Baked by coco,Oregon,46.42,9,23,51,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-24T01:12:41Z,Lollipops,249,Candy,NA,Baked by coco,Oregon,46.42,8,23,51,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-24T01:18:41Z,Lollipops,249,Edibles,NA,EdiPure,California,46.42,9,23,51,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-24T01:35:17Z,Lollipops,249,Candy,NA,EdiPure,California,46.42,3,23,51,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-24T02:30:25Z,Mars OG,250,Concentrate,Shatter,West Coast Cure,California,97,7,23,51,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-24T03:38:07Z,Mars OG,250,Shatter,Shatter,West Coast Cure,California,97,6,23,51,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-24T06:02:12Z,Micky Kush,251,Concentrate,Oil,Elephant Extracts,California,79.9,4,23,51,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-24T07:40:48Z,Micky Kush,251,Oil,Oil,Elephant Extracts,California,79.9,2,23,51,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-24T14:15:05Z,Milk Chocolate,252,Edibles,120mg,Bhang,California,45.69,6,24,52,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-24T20:48:33Z,Milk Chocolate,252,Chocolate,120mg,Bhang,California,45.69,1,24,52,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-24T23:22:08Z,Milk Chocolate,252,Edibles,NA,Cocoa Meds,California,71.35,9,24,52,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-24T23:46:58Z,Milk Chocolate,252,Chocolate,NA,Cocoa Meds,California,71.35,5,24,52,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-25T00:14:08Z,Mini Shrapnel Pink Label,253,Edibles,Watermelon,Lunchbox Alchemy,Oregon,6.76,10,24,52,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-25T00:17:08Z,Mini Shrapnel Pink Label,253,Candy,Watermelon,Lunchbox Alchemy,Oregon,6.76,4,24,52,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-25T17:53:38Z,Mini Shrapnel Pink Label,253,Edibles,Peach,Lunchbox Alchemy,Oregon,85.36,5,25,52,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-25T20:43:36Z,Mini Shrapnel Pink Label,253,Candy,Peach,Lunchbox Alchemy,Oregon,85.36,7,25,52,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-25T20:56:27Z,Mini Shrapnel Pink Label,253,Edibles,Orange,Lunchbox Alchemy,Oregon,33.6,1,25,52,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-25T23:15:07Z,Mini Shrapnel Pink Label,253,Candy,Orange,Lunchbox Alchemy,Oregon,33.6,10,25,52,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-26T00:08:50Z,Mini Shrapnel Pink Label,253,Edibles,Grape,Lunchbox Alchemy,Oregon,76.61,10,25,52,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-26T02:44:25Z,Mini Shrapnel Pink Label,253,Candy,Grape,Lunchbox Alchemy,Oregon,76.61,8,25,52,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-26T12:09:42Z,Mini Shrapnel Pink Label,253,Edibles,Blue Raspberry,Lunchbox Alchemy,Oregon,59.21,4,26,52,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-26T20:34:30Z,Mini Shrapnel Pink Label,253,Candy,Blue Raspberry,Lunchbox Alchemy,Oregon,59.21,9,26,52,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-27T00:07:08Z,Original UK Cheese,254,Concentrate,Oil,The Clear Concentrate,California,84.45,5,26,52,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-27T04:52:45Z,Original UK Cheese,254,Oil,Oil,The Clear Concentrate,California,84.45,2,26,52,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-27T06:44:11Z,Peanut Brittle,255,Edibles,NA,Baked by coco,Oregon,31.4,5,26,52,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-27T10:44:07Z,Peanut Brittle,255,Snack,NA,Baked by coco,Oregon,31.4,7,27,52,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-27T14:16:13Z,Peanut Butter,256,Edibles,NA,Laurie & Mary Jane,Oregon,30.91,9,27,52,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-27T14:50:52Z,Peanut Butter,256,Spread,NA,Laurie & Mary Jane,Oregon,30.91,6,27,52,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-27T15:27:04Z,Peanut Butter,256,Edibles,Crunchy,Heavenly Sweet,California,95.85,9,27,52,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-27T16:54:37Z,Peanut Butter,256,Spread,Crunchy,Heavenly Sweet,California,95.85,3,27,52,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-27T22:26:25Z,Peanut Butter,256,Edibles,Creamy,Heavenly Sweet,California,89.57,4,27,52,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-27T22:37:33Z,Peanut Butter,256,Spread,Creamy,Heavenly Sweet,California,89.57,7,27,52,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-27T23:13:46Z,Peanut Butter,256,Edibles,NA,Heavenly Sweet,California,30.91,5,27,52,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-28T09:05:02Z,Peanut Butter,256,Spread,NA,Heavenly Sweet,California,30.91,5,28,52,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-28T10:44:10Z,Peanut Butter Cookie,257,Edibles,NA,Karma Treats,Oregon,18.66,2,28,52,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-28T11:09:39Z,Pre 98 Bubba Kush S1,258,Concentrate,Wax,Dabbenport Extracts,California,7.55,7,28,52,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-28T20:57:18Z,Pre 98 Bubba Kush S1,258,Wax,Wax,Dabbenport Extracts,California,7.55,9,28,52,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-29T10:25:17Z,Raw,259,Concentrate,Oil,Shango,Nevada,86.7,9,29,52,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-29T14:09:49Z,Raw,259,Oil,Oil,Shango,Nevada,86.7,9,29,52,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-29T18:54:59Z,Raw,259,Vapes,Vaporizer Cartridge,Elephant Extracts,California,19.35,6,29,52,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-29T20:37:29Z,Raw,259,Vape Cartidge,Vaporizer Cartridge,Elephant Extracts,California,19.35,7,29,52,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-30T05:34:37Z,RSO,260,Concentrate,High THC,Genesis Pharms,Oregon,74.46,4,29,52,2018,2018-12-23T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-30T09:16:30Z,RSO,260,Oil,High THC,Genesis Pharms,Oregon,74.46,1,30,52,2018,2018-12-30T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-30T11:46:22Z,RSO,260,Concentrate,High CBD,Genesis Pharms,Oregon,52.78,2,30,52,2018,2018-12-30T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-30T12:59:56Z,RSO,260,Oil,High CBD,Genesis Pharms,Oregon,52.78,5,30,52,2018,2018-12-30T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-30T13:18:22Z,RSO,260,Concentrate,Oil,Royal Ambrosia,California,79.01,3,30,52,2018,2018-12-30T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-30T15:43:20Z,RSO,260,Oil,Oil,Royal Ambrosia,California,79.01,5,30,52,2018,2018-12-30T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-30T23:05:50Z,RSO,260,Concentrate,Oil,Siskiyou Sungrown,Oregon,79.01,8,30,52,2018,2018-12-30T08:00:00Z,Dec,2018-12-01T08:00:00Z
2018-12-31T03:19:54Z,RSO,260,Oil,Oil,Siskiyou Sungrown,Oregon,79.01,8,30,52,2018,2018-12-30T08:00:00Z,Dec,2018-12-01T08:00:00Z
