id,location,quantity,unit_price,amnt_per_invoice,product_name,prod_name_count,product_category,invoice_date,dow,week,yr,week_year,month,floor_month,invoice_no,stock_code,product_details,brand,brand_name,brand_category
175,California,2,1.49,2.98,Dream a Dream Bubble Bar,2,Topical,2020-11-29,29,48,2020,2020-11-29,Nov,2020-11-01,579413,37448,NA,High Mermaid Bath &+ Body,Breaking Dab Lab,Flower
175,California,2,1.65,3.3,Dream a Dream Bubble Bar,2,Bath,2020-08-03,3,31,2020,2020-08-02,Aug,2020-08-01,562213,23300,NA,High Mermaid Bath &+ Body,Breaking Dab Lab,Flower
640,California,2,1.25,2.5,Dreamer Bath Bomb,2,Topical,2020-04-01,1,14,2020,2020-03-29,Mar,2020-03-01,548621,20961,NA,Elevate Herbals,Golden State Cultivators,Flower
640,California,2,4.96,9.92,Dreamer Bath Bomb,2,Bath,2020-11-23,23,47,2020,2020-11-22,Nov,2020-11-01,578149,23163,NA,Elevate Herbals,Golden State Cultivators,Flower
570,Oregon,2,2.1,4.2,Dutch Treat .7G,2,Flowers,2020-10-25,25,43,2020,2020-10-25,Oct,2020-10-01,572569,22965,Pre-roll,Elevate Cannabis Co.,Free Soul Seeds (SPAIN),Flower
570,Oregon,2,2.95,5.9,Dutch Treat .7G,2,Pre-Roll,2020-11-27,27,48,2020,2020-11-22,Nov,2020-11-01,578977,22158,Pre-roll,Elevate Cannabis Co.,Free Soul Seeds (SPAIN),Flower
1349,Colorado,2,1.25,2.5,Eleven Spice Lozenges,2,Edibles,2020-08-23,23,34,2020,2020-08-23,Aug,2020-08-01,564141,21671,NA,Doc Ault,Shum-Met Bars,Edibles
1349,Colorado,2,8.5,17,Eleven Spice Lozenges,2,Candy,2020-10-05,5,40,2020,2020-10-04,Oct,2020-10-01,569555,22191,NA,Doc Ault,Shum-Met Bars,Edibles
1006,Colorado,2,0.83,1.66,Emerald Triangle Mini,2,Flowers,2020-07-31,31,31,2020,2020-07-26,Jul,2020-07-01,561884,23148,8 pack,Medi Cone,Medallion,Flower
1006,Colorado,2,12.5,25,Emerald Triangle Mini,2,Pre-Roll,2020-10-10,10,41,2020,2020-10-04,Oct,2020-10-01,570409,23427,8 pack,Medi Cone,Medallion,Flower
1395,California,2,3.36,6.72,Energy Bar,2,Edibles,2020-12-06,6,49,2020,2020-12-06,Dec,2020-12-01,537240,21935,NA,Sol Vida Farms,Space Nugs,Flower
1395,California,2,0.83,1.66,Energy Bar,2,Snack,2020-04-18,18,16,2020,2020-04-12,Apr,2020-04-01,550458,22030,NA,Sol Vida Farms,Space Nugs,Flower
1262,California,2,2.95,5.9,English Breakfast Tea (50mg),2,Edibles,2020-02-17,17,7,2020,2020-02-16,Feb,2020-02-01,544304,22413,NA,Ganja Grindz,"Releaf Cosmetics, Inc.",Medical
1262,California,2,6.25,12.5,English Breakfast Tea (50mg),2,Drink,2020-06-26,26,26,2020,2020-06-21,Jun,2020-06-01,558084,23108,NA,Ganja Grindz,"Releaf Cosmetics, Inc.",Medical
1321,California,2,0.83,1.66,English Milk Toffee,2,Edibles,2020-12-05,5,49,2020,2020-11-29,Nov,2020-11-01,580730,22597,NA,Gummiez,Satori Chocolates,Edibles
1321,California,2,8.29,16.58,English Milk Toffee,2,Candy,2020-03-31,31,13,2020,2020-03-29,Mar,2020-03-01,548522,22722,NA,Gummiez,Satori Chocolates,Edibles
1325,California,2,8.25,16.5,Espresso Caramels,2,Edibles,2020-06-06,6,23,2020,2020-05-31,May,2020-05-01,555719,23054,NA,Auntie Hannah,Sawgy Kush,Concentrates
1325,California,2,7.95,15.9,Espresso Caramels,2,Candy,2020-04-20,20,16,2020,2020-04-19,Apr,2020-04-01,550799,48138,NA,Auntie Hannah,Sawgy Kush,Concentrates
1159,California,2,1.25,2.5,Espresso Chocolate Bar,2,Edibles,2020-02-01,1,5,2020,2020-01-26,Jan,2020-01-01,542898,22966,NA,FlavRX,Peace CBD,Edibles
1159,California,2,1.65,3.3,Espresso Chocolate Bar,2,Edibles,2020-06-05,5,23,2020,2020-05-31,May,2020-05-01,555558,20728,NA,FlavRX,Peace CBD,Medical
1159,California,2,3.25,6.5,Espresso Chocolate Bar,2,Chocolate,2020-05-12,12,19,2020,2020-05-10,May,2020-05-01,553009,22936,NA,FlavRX,Peace CBD,Edibles
1159,California,2,0.42,0.84,Espresso Chocolate Bar,2,Chocolate,2020-10-06,6,40,2020,2020-10-04,Oct,2020-10-01,569897,21918,NA,FlavRX,Peace CBD,Medical
398,California,2,2.95,5.9,Euphoria,2,Flowers,2020-03-18,18,12,2020,2020-03-15,Mar,2020-03-01,546993,22084,Pre-roll,Medi Cone,Dank Tank,Concentrates
398,California,2,0.79,1.58,Euphoria,2,Flowers,2020-10-02,2,40,2020,2020-09-27,Sep,2020-09-01,569220,22116,Pre-roll,Medi Cone,Dank Tank,Vape Pens
398,California,2,2.46,4.92,Euphoria,2,Flowers,2020-11-02,2,44,2020,2020-11-01,Nov,2020-11-01,574076,23352,Pre-roll,Medi Cone,Dank Tank,Medical
398,California,2,7.46,14.92,Euphoria,2,Flowers,2020-09-16,16,38,2020,2020-09-13,Sep,2020-09-01,567024,22110,Pre-roll,Medi Cone,Dank Tank,Batteries
398,California,2,0.95,1.9,Euphoria,2,Pre-Roll,2020-07-19,19,29,2020,2020-07-19,Jul,2020-07-01,560527,21034,Pre-roll,Medi Cone,Dank Tank,Concentrates
398,California,2,3.36,6.72,Euphoria,2,Pre-Roll,2020-12-07,7,49,2020,2020-12-06,Dec,2020-12-01,537638,22464,Pre-roll,Medi Cone,Dank Tank,Vape Pens
398,California,2,8.25,16.5,Euphoria,2,Pre-Roll,2020-03-31,31,13,2020,2020-03-29,Mar,2020-03-01,548457,23181,Pre-roll,Medi Cone,Dank Tank,Medical
398,California,2,4.25,8.5,Euphoria,2,Pre-Roll,2020-09-29,29,39,2020,2020-09-27,Sep,2020-09-01,568894,22429,Pre-roll,Medi Cone,Dank Tank,Batteries
639,California,2,1.95,3.9,Explorer Bath Bomb,2,Topical,2020-11-24,24,47,2020,2020-11-22,Nov,2020-11-01,578357,22659,NA,Elevate Herbals,Golden State Banana,Flower
639,California,2,0.85,1.7,Explorer Bath Bomb,2,Topical,2020-09-13,13,37,2020,2020-09-13,Sep,2020-09-01,566562,21238,NA,Elevate Herbals,Golden State Banana,Concentrates
639,California,2,24.96,49.92,Explorer Bath Bomb,2,Bath,2020-07-26,26,30,2020,2020-07-26,Jul,2020-07-01,561367,22423,NA,Elevate Herbals,Golden State Banana,Flower
639,California,2,4.95,9.9,Explorer Bath Bomb,2,Bath,2020-05-03,3,18,2020,2020-05-03,May,2020-05-01,551623,37500,NA,Elevate Herbals,Golden State Banana,Concentrates
135,California,2,12.75,25.5,Field Balm,2,Topical,2020-04-20,20,16,2020,2020-04-19,Apr,2020-04-01,550766,85066,2oz.,Leif Medicinals,BIOCAN (CANADA),Vapes
1626,California,2,9.95,19.9,Firestorm Reef Jerky,2,Edibles,2020-09-26,26,39,2020,2020-09-20,Sep,2020-09-01,568331,22768,NA,Badfish Extracts,Weird Science Labs,Concentrates
1626,California,2,2.08,4.16,Firestorm Reef Jerky,2,Edibles,2020-05-11,11,19,2020,2020-05-10,May,2020-05-01,552821,85099F,NA,Badfish Extracts,Weird Science Labs,Vape Pens
1626,California,2,0.65,1.3,Firestorm Reef Jerky,2,Snack,2020-03-29,29,13,2020,2020-03-29,Mar,2020-03-01,548188,22920,NA,Badfish Extracts,Weird Science Labs,Concentrates
1626,California,2,1.25,2.5,Firestorm Reef Jerky,2,Snack,2020-12-12,12,50,2020,2020-12-06,Dec,2020-12-01,538371,21809,NA,Badfish Extracts,Weird Science Labs,Vape Pens
824,Oregon,2,1.65,3.3,Fragrance Free Sensitive Skin Formula Epsom Mineral Soak,2,Topical,2020-09-13,13,37,2020,2020-09-13,Sep,2020-09-01,566599,23332,NA,Om Edibles + Medicinals,Irie CBD,Edibles
824,Oregon,2,1.95,3.9,Fragrance Free Sensitive Skin Formula Epsom Mineral Soak,2,Topical,2020-12-06,6,49,2020,2020-12-06,Dec,2020-12-01,580833,22630,NA,Om Edibles + Medicinals,Irie CBD,Medical
824,Oregon,2,1.25,2.5,Fragrance Free Sensitive Skin Formula Epsom Mineral Soak,2,Bath,2020-08-22,22,34,2020,2020-08-16,Aug,2020-08-01,564061,21672,NA,Om Edibles + Medicinals,Irie CBD,Edibles
824,Oregon,2,1.25,2.5,Fragrance Free Sensitive Skin Formula Epsom Mineral Soak,2,Bath,2020-06-23,23,25,2020,2020-06-21,Jun,2020-06-01,557888,21644,NA,Om Edibles + Medicinals,Irie CBD,Medical
1590,California,2,0.85,1.7,Fruit Gummies,2,Edibles,2020-09-08,8,36,2020,2020-09-06,Sep,2020-09-01,566053,22661,NA,Cannavore,VapeMeds Pure,Vapes
1590,California,2,7.5,15,Fruit Gummies,2,Candy,2020-06-15,15,24,2020,2020-06-14,Jun,2020-06-01,556937,23112,NA,Cannavore,VapeMeds Pure,Vapes
1640,Michigan,2,2.1,4.2,Fruit Lozenges,2,Edibles,2020-03-08,8,10,2020,2020-03-08,Mar,2020-03-01,546003,22517,NA,Botanical Health Systems,Wild Earth Naturals,Edibles
1640,Michigan,2,9.95,19.9,Fruit Lozenges,2,Edibles,2020-09-16,16,38,2020,2020-09-13,Sep,2020-09-01,567128,22634,NA,Botanical Health Systems,Wild Earth Naturals,Medical
1640,Michigan,2,0.39,0.78,Fruit Lozenges,2,Candy,2020-11-28,28,48,2020,2020-11-22,Nov,2020-11-01,579135,21158,NA,Botanical Health Systems,Wild Earth Naturals,Edibles
1640,Michigan,2,0.55,1.1,Fruit Lozenges,2,Candy,2020-10-28,28,44,2020,2020-10-25,Oct,2020-10-01,573300,21977,NA,Botanical Health Systems,Wild Earth Naturals,Medical
1630,California,2,1.25,2.5,Fruity Bedrock Bar,2,Edibles,2020-10-20,20,42,2020,2020-10-18,Oct,2020-10-01,572096,21620,NA,The Nutty Baker,West Coast Organics LLC,Flower
1630,California,2,7.95,15.9,Fruity Bedrock Bar,2,Snack,2020-08-11,11,32,2020,2020-08-09,Aug,2020-08-01,563071,48184,NA,The Nutty Baker,West Coast Organics LLC,Flower
1203,California,2,8.5,17,Fudge Brownie (130mg),2,Edibles,2020-07-17,17,29,2020,2020-07-12,Jul,2020-07-01,560264,22171,NA,Brown Bag Bakery,Presidential RX,Featured
1203,California,2,7.62,15.24,Fudge Brownie (130mg),2,Edibles,2020-12-13,13,50,2020,2020-12-13,Dec,2020-12-01,538524,84029E,NA,Brown Bag Bakery,Presidential RX,Flower
1203,California,2,2.1,4.2,Fudge Brownie (130mg),2,Edibles,2020-11-06,6,45,2020,2020-11-01,Nov,2020-11-01,574721,22141,NA,Brown Bag Bakery,Presidential RX,Vape Pens
1203,California,2,0.79,1.58,Fudge Brownie (130mg),2,Edibles,2020-12-06,6,49,2020,2020-12-06,Dec,2020-12-01,580876,72799C,NA,Brown Bag Bakery,Presidential RX,Edibles
1203,California,2,0.63,1.26,Fudge Brownie (130mg),2,Snack,2020-12-06,6,49,2020,2020-12-06,Dec,2020-12-01,580958,23334,NA,Brown Bag Bakery,Presidential RX,Featured
1203,California,2,3.29,6.58,Fudge Brownie (130mg),2,Snack,2020-06-01,1,22,2020,2020-05-31,May,2020-05-01,555277,22296,NA,Brown Bag Bakery,Presidential RX,Flower
1203,California,2,4.96,9.92,Fudge Brownie (130mg),2,Snack,2020-01-24,24,4,2020,2020-01-19,Jan,2020-01-01,541969,21108,NA,Brown Bag Bakery,Presidential RX,Vape Pens
1203,California,2,2.46,4.92,Fudge Brownie (130mg),2,Snack,2020-07-05,5,27,2020,2020-07-05,Jul,2020-07-01,559055,21617,NA,Brown Bag Bakery,Presidential RX,Edibles
1202,California,2,0.83,1.66,Fudge Brownie (260mg),2,Edibles,2020-11-10,10,45,2020,2020-11-08,Nov,2020-11-01,575607,84692,NA,Brown Bag Bakery,Present Naturals,Edibles
1202,California,2,3.75,7.5,Fudge Brownie (260mg),2,Edibles,2020-07-26,26,30,2020,2020-07-26,Jul,2020-07-01,561382,22800,NA,Brown Bag Bakery,Present Naturals,Medical
1202,California,2,2.95,5.9,Fudge Brownie (260mg),2,Snack,2020-05-22,22,21,2020,2020-05-17,May,2020-05-01,554112,22085,NA,Brown Bag Bakery,Present Naturals,Edibles
1202,California,2,5.79,11.58,Fudge Brownie (260mg),2,Snack,2020-04-18,18,16,2020,2020-04-12,Apr,2020-04-01,550458,21693,NA,Brown Bag Bakery,Present Naturals,Medical
1204,California,2,4.13,8.26,Fudge Brownie (65mg),2,Edibles,2020-09-07,7,36,2020,2020-09-06,Sep,2020-09-01,565917,22898,NA,Brown Bag Bakery,Pretty Baked Cakes,Edibles
1204,California,2,3.36,6.72,Fudge Brownie (65mg),2,Snack,2020-12-17,17,51,2020,2020-12-13,Dec,2020-12-01,539451,22759,NA,Brown Bag Bakery,Pretty Baked Cakes,Edibles
1136,Oregon,2,9.95,19.9,Ganja Gum (100mg),2,Edibles,2020-12-01,1,48,2020,2020-11-29,Nov,2020-11-01,536425,22768,NA,Ganja Gum,Organic Grown Connection,Flower
1136,Oregon,2,5.95,11.9,Ganja Gum (100mg),2,Candy,2020-01-21,21,3,2020,2020-01-19,Jan,2020-01-01,541709,21259,NA,Ganja Gum,Organic Grown Connection,Flower
1137,Oregon,2,4.95,9.9,Ganja Gum (50mg),2,Edibles,2020-11-09,9,45,2020,2020-11-08,Nov,2020-11-01,575368,90158,NA,Ganja Gum,Organic Roots,Flower
1137,Oregon,2,1.63,3.26,Ganja Gum (50mg),2,Edibles,2020-11-08,8,45,2020,2020-11-08,Nov,2020-11-01,574950,21147,NA,Ganja Gum,Organic Roots,Concentrates
1137,Oregon,2,9.95,19.9,Ganja Gum (50mg),2,Candy,2020-07-31,31,31,2020,2020-07-26,Jul,2020-07-01,561885,22796,NA,Ganja Gum,Organic Roots,Flower
1137,Oregon,2,1.66,3.32,Ganja Gum (50mg),2,Candy,2020-12-01,1,48,2020,2020-11-29,Nov,2020-11-01,536592,22587,NA,Ganja Gum,Organic Roots,Concentrates
966,Michigan,2,1.25,2.5,Girl Scout Cookie,2,Flowers,2020-02-22,22,8,2020,2020-02-16,Feb,2020-02-01,544680,21791,Pre-roll,The Mega Joint,Lyrics N Loud Gourmet Edibles,Edibles
966,Michigan,2,9.95,19.9,Girl Scout Cookie,2,Pre-Roll,2020-10-06,6,40,2020,2020-10-04,Oct,2020-10-01,569734,23397,Pre-roll,The Mega Joint,Lyrics N Loud Gourmet Edibles,Edibles
964,Oregon,2,1.25,2.5,Golden Goat,2,Flowers,2020-10-24,24,43,2020,2020-10-18,Oct,2020-10-01,572475,23564,Pre-roll,Black Sheep,Lunchbox Alchemy,Concentrates
964,Oregon,2,2.95,5.9,Golden Goat,2,Flowers,2020-08-28,28,35,2020,2020-08-23,Aug,2020-08-01,564727,82494L,Pre-roll,Black Sheep,Lunchbox Alchemy,Edibles
964,Oregon,2,2.95,5.9,Golden Goat,2,Pre-Roll,2020-05-18,18,20,2020,2020-05-17,May,2020-05-01,553702,85123A,Pre-roll,Black Sheep,Lunchbox Alchemy,Concentrates
964,Oregon,2,8.29,16.58,Golden Goat,2,Pre-Roll,2020-02-08,8,6,2020,2020-02-02,Feb,2020-02-01,543448,22727,Pre-roll,Black Sheep,Lunchbox Alchemy,Edibles
81,California,2,2.95,5.9,Gorilla Glue #4 w/Sour Lemon Rosin,2,Flowers,2020-06-23,23,25,2020,2020-06-21,Jun,2020-06-01,557896,79302M,Pre-roll,Pacific Remedy,Apple Farms INC,Flower
81,California,2,7.95,15.9,Gorilla Glue #4 w/Sour Lemon Rosin,2,Flowers,2020-03-30,30,13,2020,2020-03-29,Mar,2020-03-01,548315,20749,Pre-roll,Pacific Remedy,Apple Farms INC,Concentrates
81,California,2,1.25,2.5,Gorilla Glue #4 w/Sour Lemon Rosin,2,Flowers,2020-08-24,24,34,2020,2020-08-23,Aug,2020-08-01,564359,22993,Pre-roll,Pacific Remedy,Apple Farms INC,Edibles
81,California,2,5.95,11.9,Gorilla Glue #4 w/Sour Lemon Rosin,2,Pre-Roll,2020-12-06,6,49,2020,2020-12-06,Dec,2020-12-01,537226,22927,Pre-roll,Pacific Remedy,Apple Farms INC,Flower
81,California,2,4.13,8.26,Gorilla Glue #4 w/Sour Lemon Rosin,2,Pre-Roll,2020-01-14,14,2,2020,2020-01-12,Jan,2020-01-01,541219,21109,Pre-roll,Pacific Remedy,Apple Farms INC,Concentrates
81,California,2,1.65,3.3,Gorilla Glue #4 w/Sour Lemon Rosin,2,Pre-Roll,2020-12-08,8,49,2020,2020-12-06,Dec,2020-12-01,581246,21876,Pre-roll,Pacific Remedy,Apple Farms INC,Edibles
1305,California,2,1.95,3.9,Gourmet Granola Apple Pie flavor (100mg),2,Edibles,2020-11-15,15,46,2020,2020-11-15,Nov,2020-11-01,576592,21156,NA,Choose Love,S.D. Cookie Jar,Flower
1305,California,2,7.95,15.9,Gourmet Granola Apple Pie flavor (100mg),2,Snack,2020-03-09,9,10,2020,2020-03-08,Mar,2020-03-01,546091,48184,NA,Choose Love,S.D. Cookie Jar,Flower
234,California,2,1.25,2.5,Granddaddy Purple,2,Flowers,2020-11-21,21,47,2020,2020-11-15,Nov,2020-11-01,577768,21126,Pre-roll,Emeralds,Cannabinade,Edibles
234,California,2,6.75,13.5,Granddaddy Purple,2,Pre-Roll,2020-04-18,18,16,2020,2020-04-12,Apr,2020-04-01,550438,22843,Pre-roll,Emeralds,Cannabinade,Edibles
60,Colorado,2,2.46,4.92,Grandpa Larry,2,Flowers,2020-05-20,20,21,2020,2020-05-17,May,2020-05-01,554054,21555,3 Pack,Lit Sticks,Ambary Gardens,Medical
60,Colorado,2,2.1,4.2,Grandpa Larry,2,Pre-Roll,2020-04-12,12,15,2020,2020-04-12,Apr,2020-04-01,549874,20618,3 Pack,Lit Sticks,Ambary Gardens,Medical
34,California,2,2.1,4.2,Grape 800mg,2,Flowers,2020-12-06,6,49,2020,2020-12-06,Dec,2020-12-01,537395,21175,Pre-roll,Presidential Rx,Advanced Extracts,Concentrates
34,California,2,15.79,31.58,Grape 800mg,2,Pre-Roll,2020-12-02,2,49,2020,2020-11-29,Nov,2020-11-01,580148,21257,Pre-roll,Presidential Rx,Advanced Extracts,Concentrates
1647,California,2,2.08,4.16,Grape Hard Candies,2,Edibles,2020-11-06,6,45,2020,2020-11-01,Nov,2020-11-01,574700,23241,NA,Alchemist Guild,WING,Vapes
1647,California,2,6.75,13.5,Grape Hard Candies,2,Edibles,2020-11-28,28,48,2020,2020-11-22,Nov,2020-11-01,579184,22179,NA,Alchemist Guild,WING,Medical
1647,California,2,2.95,5.9,Grape Hard Candies,2,Candy,2020-02-02,2,5,2020,2020-02-02,Feb,2020-02-01,543020,85184C,NA,Alchemist Guild,WING,Vapes
1647,California,2,1.45,2.9,Grape Hard Candies,2,Candy,2020-09-28,28,39,2020,2020-09-27,Sep,2020-09-01,568690,21668,NA,Alchemist Guild,WING,Medical
1371,Washington,2,2.46,4.92,Grape Sugar-Free Lolipop,2,Edibles,2020-09-02,2,36,2020,2020-08-30,Aug,2020-08-01,565233,22988,NA,Simply Amazing Meds,Smokiez Edibles,Edibles
1371,Washington,2,0.83,1.66,Grape Sugar-Free Lolipop,2,Candy,2020-07-07,7,27,2020,2020-07-05,Jul,2020-07-01,559337,22532,NA,Simply Amazing Meds,Smokiez Edibles,Edibles
473,Michigan,2,5.95,11.9,Grapefruit Rom,2,Flowers,2020-11-03,3,44,2020,2020-11-01,Nov,2020-11-01,574149,90211A,Pre-roll,Emeralds,ecopen,Vapes
473,Michigan,2,2.51,5.02,Grapefruit Rom,2,Pre-Roll,2020-12-07,7,49,2020,2020-12-06,Dec,2020-12-01,537666,21012,Pre-roll,Emeralds,ecopen,Vapes
1056,California,2,2.95,5.9,Gravity,2,Flowers,2020-03-20,20,12,2020,2020-03-15,Mar,2020-03-01,547063,22895,Pre-roll,California Finest,Munchies Gourmet Edibles,Concentrates
1056,California,2,1.65,3.3,Gravity,2,Flowers,2020-09-11,11,37,2020,2020-09-06,Sep,2020-09-01,566275,23321,Pre-roll,California Finest,Munchies Gourmet Edibles,Edibles
1056,California,2,2.1,4.2,Gravity,2,Pre-Roll,2020-12-10,10,50,2020,2020-12-06,Dec,2020-12-01,538347,22141,Pre-roll,California Finest,Munchies Gourmet Edibles,Concentrates
1056,California,2,5.95,11.9,Gravity,2,Pre-Roll,2020-06-07,7,23,2020,2020-06-07,Jun,2020-06-01,555844,22928,Pre-roll,California Finest,Munchies Gourmet Edibles,Edibles
1027,California,2,4.25,8.5,Great Gatsby OG Minis,2,Flowers,2020-01-26,26,4,2020,2020-01-26,Jan,2020-01-01,542221,72807C,Pre-roll,Minijuanas,Mind Tricks,Edibles
1027,California,2,1.65,3.3,Great Gatsby OG Minis,2,Pre-Roll,2020-11-13,13,46,2020,2020-11-08,Nov,2020-11-01,576059,23583,Pre-roll,Minijuanas,Mind Tricks,Edibles
294,Michigan,2,1.65,3.3,Green Tarantula,2,Flowers,2020-02-01,1,5,2020,2020-01-26,Jan,2020-01-01,542867,22382,Pre-roll,Ganja Gold,CBD NATURAL SOLUTIONS,Medical
294,Michigan,2,2.95,5.9,Green Tarantula,2,Pre-Roll,2020-12-01,1,48,2020,2020-11-29,Nov,2020-11-01,580062,22766,Pre-roll,Ganja Gold,CBD NATURAL SOLUTIONS,Medical
1221,California,2,12.75,25.5,Green Tea (100mg),2,Edibles,2020-06-14,14,24,2020,2020-06-14,Jun,2020-06-01,556784,84968F,NA,Ganja Grindz,Pura Vida CBD (SPAIN),Edibles
1221,California,2,2.46,4.92,Green Tea (100mg),2,Drink,2020-11-24,24,47,2020,2020-11-22,Nov,2020-11-01,578344,23350,NA,Ganja Grindz,Pura Vida CBD (SPAIN),Edibles
1222,California,2,0.83,1.66,Green Tea (50mg),2,Edibles,2020-07-13,13,28,2020,2020-07-12,Jul,2020-07-01,559923,22322,NA,Ganja Grindz,Pura Vida Health,Edibles
1222,California,2,2.95,5.9,Green Tea (50mg),2,Drink,2020-05-06,6,19,2020,2020-05-03,May,2020-05-01,552065,21936,NA,Ganja Grindz,Pura Vida Health,Edibles
233,Nevada,2,0.55,1.1,Harlequin CBD,2,Flowers,2020-01-14,14,2,2020,2020-01-12,Jan,2020-01-01,541223,21213,Pre-roll,Emeralds,Cannabella,Edibles
233,Nevada,2,2.51,5.02,Harlequin CBD,2,Pre-Roll,2020-12-13,13,50,2020,2020-12-13,Dec,2020-12-01,538524,20717,Pre-roll,Emeralds,Cannabella,Edibles
429,California,2,9.95,19.9,Heating Salve,2,Topical,2020-03-20,20,12,2020,2020-03-15,Mar,2020-03-01,547063,22796,NA,Divine Remedies,DNG Medicated,Concentrates
429,California,2,6.35,12.7,Heating Salve,2,Topical,2020-01-17,17,3,2020,2020-01-12,Jan,2020-01-01,541282,22845,NA,Divine Remedies,DNG Medicated,Edibles
844,California,2,8.47,16.94,Heating Salve,2,Topical,2020-12-17,17,51,2020,2020-12-13,Dec,2020-12-01,539437,22189,Small,Divine Remedies,Juicebox Extracts,Concentrates
299,California,2,0.85,1.7,Hemp Clean Shampoo,2,Topical,2020-09-20,20,38,2020,2020-09-20,Sep,2020-09-01,567424,21988,NA,Cibaderm,CBDex Vitalhemp (SPAIN),Edibles
299,California,2,7.95,15.9,Hemp Clean Shampoo,2,Bath,2020-05-16,16,20,2020,2020-05-10,May,2020-05-01,553369,23284,NA,Cibaderm,CBDex Vitalhemp (SPAIN),Edibles
301,California,2,2.95,5.9,Hemp Fresh Body Wash,2,Topical,2020-11-28,28,48,2020,2020-11-22,Nov,2020-11-01,579129,22798,NA,Cibaderm,CBDREEM,Edibles
301,California,2,6.95,13.9,Hemp Fresh Body Wash,2,Bath,2020-04-08,8,15,2020,2020-04-05,Apr,2020-04-01,549321,82483,NA,Cibaderm,CBDREEM,Edibles
1104,California,2,8.5,17,Herbal Drink Mix 1:1,2,Edibles,2020-06-05,5,23,2020,2020-05-31,May,2020-05-01,555574,22624,NA,Siddhi Bhang Infusions,OC Boyz,Flower
1104,California,2,3.75,7.5,Herbal Drink Mix 1:1,2,Edibles,2020-11-09,9,45,2020,2020-11-08,Nov,2020-11-01,575491,20969,NA,Siddhi Bhang Infusions,OC Boyz,Edibles
1104,California,2,3.95,7.9,Herbal Drink Mix 1:1,2,Drink,2020-05-03,3,18,2020,2020-05-03,May,2020-05-01,551623,85141,NA,Siddhi Bhang Infusions,OC Boyz,Flower
1104,California,2,1.25,2.5,Herbal Drink Mix 1:1,2,Drink,2020-09-21,21,38,2020,2020-09-20,Sep,2020-09-01,567672,21791,NA,Siddhi Bhang Infusions,OC Boyz,Edibles
1102,California,2,2.1,4.2,Herbal Drink Mix 75mg,2,Edibles,2020-11-17,17,46,2020,2020-11-15,Nov,2020-11-01,577049,21051,NA,Siddhi Bhang Infusions,Oasis CO2,Concentrates
1102,California,2,7.95,15.9,Herbal Drink Mix 75mg,2,Edibles,2020-11-23,23,47,2020,2020-11-22,Nov,2020-11-01,578310,82484,NA,Siddhi Bhang Infusions,Oasis CO2,Vape Pens
1102,California,2,1.65,3.3,Herbal Drink Mix 75mg,2,Drink,2020-02-15,15,7,2020,2020-02-09,Feb,2020-02-01,544087,22232,NA,Siddhi Bhang Infusions,Oasis CO2,Concentrates
1102,California,2,6.25,12.5,Herbal Drink Mix 75mg,2,Drink,2020-06-12,12,24,2020,2020-06-07,Jun,2020-06-01,556495,23091,NA,Siddhi Bhang Infusions,Oasis CO2,Vape Pens
1103,California,2,1.49,2.98,Herbal Drink Mix Energy,2,Edibles,2020-01-30,30,5,2020,2020-01-26,Jan,2020-01-01,542617,22558,NA,Siddhi Bhang Infusions,Obsession Labs,Vapes
1103,California,2,4.95,9.9,Herbal Drink Mix Energy,2,Edibles,2020-11-09,9,45,2020,2020-11-08,Nov,2020-11-01,575211,21485,NA,Siddhi Bhang Infusions,Obsession Labs,Edibles
1103,California,2,0.95,1.9,Herbal Drink Mix Energy,2,Drink,2020-12-15,15,50,2020,2020-12-13,Dec,2020-12-01,539046,21034,NA,Siddhi Bhang Infusions,Obsession Labs,Vapes
1103,California,2,5.79,11.58,Herbal Drink Mix Energy,2,Drink,2020-05-31,31,22,2020,2020-05-31,May,2020-05-01,555149,21003,NA,Siddhi Bhang Infusions,Obsession Labs,Edibles
1360,Washington,2,4.13,8.26,Highly Italian,2,Edibles,2020-06-23,23,25,2020,2020-06-21,Jun,2020-06-01,557938,21246,NA,Beard Bros,Sky High Gardens,Flower
1360,Washington,2,1.63,3.26,Highly Italian,2,Dressing,2020-04-08,8,15,2020,2020-04-05,Apr,2020-04-01,549525,85116,NA,Beard Bros,Sky High Gardens,Flower
604,California,2,0.85,1.7,Honey Calendula Bath Blossom,2,Topical,2020-10-30,30,44,2020,2020-10-25,Oct,2020-10-01,573340,21239,NA,Om Edibles + Medicinals,Garden Path Organics,Flower
604,California,2,1.65,3.3,Honey Calendula Bath Blossom,2,Bath,2020-03-14,14,11,2020,2020-03-08,Mar,2020-03-01,546537,22382,NA,Om Edibles + Medicinals,Garden Path Organics,Flower
1323,California,2,8.25,16.5,Honey Caramels,2,Edibles,2020-12-04,4,49,2020,2020-11-29,Nov,2020-11-01,580505,48184,NA,Auntie Hannah,Savage Woods,Flower
1323,California,2,7.95,15.9,Honey Caramels,2,Candy,2020-03-02,2,9,2020,2020-03-01,Mar,2020-03-01,545399,21523,NA,Auntie Hannah,Savage Woods,Flower
1210,California,2,4.95,9.9,Honey Roasted Chipotle Peanuts,2,Edibles,2020-12-15,15,50,2020,2020-12-13,Dec,2020-12-01,538942,22111,NA,Brown Bag Bakery,Prime Edibles,Edibles
